Index,country,year,Vaccine,Subgroup,Coverage,Vaccinated,Target,values
2018IPV1Lebanon,Lebanon,2018,IPV1,MENA,96,111000,116000,3842778
2018IPV1Liberia,Liberia,2018,IPV1,WCAR,73,110000,151000,2848456
2018IPV1Libya,Libya,2018,IPV1,MENA,98,122000,125000,5357891
2018IPV1Madagascar,Madagascar,2018,IPV1,ESAR,70,585000,835000,15766806
2018IPV1Maldives,Maldives,2018,IPV1,ROSA,99,7000,7000,279398
2018IPV1Mali,Mali,2018,IPV1,WCAR,66,490000,743000,10946445
2018IPV1Mauritania,Mauritania,2018,IPV1,WCAR,68,96000,141000,2630219
2018IPV1Mauritius,Mauritius,2018,IPV1,ESAR,98,12000,13000,1186873
2018IPV1Lesotho,Lesotho,2018,IPV1,ESAR,39,21000,53000,2032804
2018IPV1Sao Tome and Principe,Sao Tome and Principe,2018,IPV1,WCAR,97,6000,6000,142262
2018IPV1Saudi Arabia,Saudi Arabia,2018,IPV1,MENA,96,571000,594000,20663843
2018IPV1Senegal,Senegal,2018,IPV1,WCAR,72,382000,530000,9797734
2018IPV1Uganda,Uganda,2018,IPV1,ESAR,84,1305000,1553000,23650172
2018IPV1Ukraine,Ukraine,2018,IPV1,CEECIS,43,180000,418000,49175848
2018IPV1United Arab Emirates,United Arab Emirates,2018,IPV1,MENA,99,99000,100000,3134062
2018IPV1Uzbekistan,Uzbekistan,2018,IPV1,CEECIS,56,382000,682000,24650400
2018IPV1Vanuatu,Vanuatu,2018,IPV1,EAPR,84,7000,8000,184972
2018IPV1Zambia,Zambia,2018,IPV1,ESAR,36,216000,601000,10415944
2018IPV1Afghanistan,Afghanistan,2018,IPV1,ROSA,66,756000,1146000,21606988
2018IPV1Turkmenistan,Turkmenistan,2018,IPV1,CEECIS,96,128000,133000,4516133
2018IPV1Albania,Albania,2018,IPV1,CEECIS,99,33000,34000,3060173
2018IPV1Angola,Angola,2018,IPV1,ESAR,40,472000,1181000,16945753
2018IPV1Antigua and Barbuda,Antigua and Barbuda,2018,IPV1,LACR,99,1000,1000,77212
2018IPV1Argentina,Argentina,2018,IPV1,LACR,90,673000,747000,37275652
2018IPV1Armenia,Armenia,2018,IPV1,CEECIS,93,38000,41000,3050687
2018IPV1Azerbaijan,Azerbaijan,2018,IPV1,CEECIS,95,155000,163000,8111200
2018IPV1Bahrain,Bahrain,2018,IPV1,MENA,99,22000,22000,697545
2018IPV1Bangladesh,Bangladesh,2018,IPV1,ROSA,75,2144000,2858000,130088702
2018IPV1Algeria,Algeria,2018,IPV1,MENA,94,942000,1002000,31451514
2018IPV1Turkey,Turkey,2018,IPV1,CEECIS,96,1249000,1301000,63240194
2018IPV1Tunisia,Tunisia,2018,IPV1,MENA,98,196000,200000,9708350
2018IPV1Trinidad and Tobago,Trinidad and Tobago,2018,IPV1,LACR,99,17000,18000,1267153
2018IPV1Serbia,Serbia,2018,IPV1,CEECIS,98,81000,83000,7516346
2018IPV1Seychelles,Seychelles,2018,IPV1,ESAR,99,2000,2000,81131
2018IPV1Sierra Leone,Sierra Leone,2018,IPV1,WCAR,60,141000,236000,4584571
2018IPV1Singapore,Singapore,2018,IPV1,EAPR,98,49000,50000,4027887
2018IPV1Solomon Islands,Solomon Islands,2018,IPV1,EAPR,88,18000,21000,412660
2018IPV1Somalia,Somalia,2018,IPV1,ESAR,42,246000,586000,8872254
2018IPV1South Africa,South Africa,2018,IPV1,ESAR,81,934000,1153000,44967708
2018IPV1South Sudan,South Sudan,2018,IPV1,ESAR,34,123000,362000,6199394
2018IPV1Sri Lanka,Sri Lanka,2018,IPV1,ROSA,99,330000,333000,18777601
2018IPV1Sudan,Sudan,2018,IPV1,MENA,84,1084000,1290000,27275015
2018IPV1Suriname,Suriname,2018,IPV1,LACR,93,10000,10000,470949
2018IPV1Syrian Arab Republic,Syrian Arab Republic,2018,IPV1,MENA,59,248000,420000,16410848
2018IPV1Tajikistan,Tajikistan,2018,IPV1,CEECIS,51,139000,272000,6216341
2018IPV1Thailand,Thailand,2018,IPV1,EAPR,95,677000,712000,62952642
2018IPV1Timor-Leste,Timor-Leste,2018,IPV1,EAPR,81,29000,36000,884366
2018IPV1Togo,Togo,2018,IPV1,WCAR,20,50000,249000,4924402
2018IPV1Tonga,Tonga,2018,IPV1,EAPR,81,2000,2000,97973
2018IPV1Iraq,Iraq,2018,IPV1,MENA,92,1001000,1088000,23497585
2018IPV1Indonesia,Indonesia,2018,IPV1,EAPR,66,3131000,4744000,211513823
2018IPV1India,India,2018,IPV1,ROSA,75,17557000,23409000,1056575549
2018IPV1Honduras,Honduras,2018,IPV1,LACR,94,192000,204000,6574509
2018IPV1Tunisia,Tunisia,2018,IPV1,MENA,98,196000,200000,9613588
2018IPV1Turkey,Turkey,2018,IPV1,CEECIS,96,1249000,1301000,62287397
2018IPV1Turkmenistan,Turkmenistan,2018,IPV1,CEECIS,96,128000,133000,4466135
2018IPV1Uganda,Uganda,2018,IPV1,ESAR,84,1305000,1553000,22952410
2018IPV1Ukraine,Ukraine,2018,IPV1,CEECIS,43,180000,418000,49673350
2018IPV1United Arab Emirates,United Arab Emirates,2018,IPV1,MENA,99,99000,100000,2966034
2018IPV1Uzbekistan,Uzbekistan,2018,IPV1,CEECIS,56,382000,682000,24311650
2018IPV1Trinidad and Tobago,Trinidad and Tobago,2018,IPV1,LACR,99,17000,18000,1263933
2018IPV1Vanuatu,Vanuatu,2018,IPV1,EAPR,84,7000,8000,181265
2018IPV1Afghanistan,Afghanistan,2018,IPV1,ROSA,66,756000,1146000,20779953
2018IPV1Albania,Albania,2018,IPV1,CEECIS,99,33000,34000,3089027
2018IPV1Algeria,Algeria,2018,IPV1,MENA,94,942000,1002000,31042235
2018IPV1Angola,Angola,2018,IPV1,ESAR,40,472000,1181000,16395473
2018IPV1Antigua and Barbuda,Antigua and Barbuda,2018,IPV1,LACR,99,1000,1000,76016
2018IPV1Argentina,Argentina,2018,IPV1,LACR,90,673000,747000,36870787
2018IPV1Armenia,Armenia,2018,IPV1,CEECIS,93,38000,41000,3069591
2018IPV1Zambia,Zambia,2018,IPV1,ESAR,36,216000,601000,10140561
2018IPV1Tonga,Tonga,2018,IPV1,EAPR,81,2000,2000,97482
2018IPV1Togo,Togo,2018,IPV1,WCAR,20,50000,249000,4780448
2018IPV1Timor-Leste,Timor-Leste,2018,IPV1,EAPR,81,29000,36000,873136
2018IPV1Sao Tome and Principe,Sao Tome and Principe,2018,IPV1,WCAR,97,6000,6000,139959
2018IPV1Saudi Arabia,Saudi Arabia,2018,IPV1,MENA,96,571000,594000,20194527
2018IPV1Senegal,Senegal,2018,IPV1,WCAR,72,382000,530000,9568722
2018IPV1Serbia,Serbia,2018,IPV1,CEECIS,98,81000,83000,7540401
2018IPV1Seychelles,Seychelles,2018,IPV1,ESAR,99,2000,2000,80410
2018IPV1Sierra Leone,Sierra Leone,2018,IPV1,WCAR,60,141000,236000,4462378
2018IPV1Singapore,Singapore,2018,IPV1,EAPR,98,49000,50000,3958723
2018IPV1Solomon Islands,Solomon Islands,2018,IPV1,EAPR,88,18000,21000,401586
2018IPV1Somalia,Somalia,2018,IPV1,ESAR,42,246000,586000,8553601
2018IPV1South Africa,South Africa,2018,IPV1,ESAR,81,934000,1153000,44338543
2018IPV1South Sudan,South Sudan,2018,IPV1,ESAR,34,123000,362000,5933882
2018IPV1Sri Lanka,Sri Lanka,2018,IPV1,ROSA,99,330000,333000,18663284
2018IPV1Sudan,Sudan,2018,IPV1,MENA,84,1084000,1290000,26626520
2018IPV1Suriname,Suriname,2018,IPV1,LACR,93,10000,10000,465385
2018IPV1Syrian Arab Republic,Syrian Arab Republic,2018,IPV1,MENA,59,248000,420000,16013985
2018IPV1Tajikistan,Tajikistan,2018,IPV1,CEECIS,51,139000,272000,6119661
2018IPV1Thailand,Thailand,2018,IPV1,EAPR,95,677000,712000,62298571
2018IPV1Azerbaijan,Azerbaijan,2018,IPV1,CEECIS,95,155000,163000,8048600
2018IPV1Barbados,Barbados,2018,IPV1,LACR,95,3000,3000,272500
2018IPV1Bahrain,Bahrain,2018,IPV1,MENA,99,22000,22000,664611
2018IPV1Barbados,Barbados,2018,IPV1,LACR,95,3000,3000,271515
2018IPV1Ecuador,Ecuador,2018,IPV1,LACR,69,229000,332000,12681123
2018IPV1El Salvador,El Salvador,2018,IPV1,LACR,81,94000,116000,5887936
2018IPV1Equatorial Guinea,Equatorial Guinea,2018,IPV1,WCAR,25,10000,41000,606181
2018IPV1Eritrea,Eritrea,2018,IPV1,ESAR,29,29000,102000,2292416
2018IPV1Eswatini,Eswatini,2018,IPV1,ESAR,90,26000,29000,1005435
2018IPV1Ethiopia,Ethiopia,2018,IPV1,ESAR,52,1773000,3409000,66224804
2018IPV1Fiji,Fiji,2018,IPV1,EAPR,99,18000,18000,811006
2018IPV1Dominican Republic,Dominican Republic,2018,IPV1,LACR,98,198000,202000,8471321
2018IPV1Gabon,Gabon,2018,IPV1,WCAR,70,45000,64000,1228360
2018IPV1Ghana,Ghana,2018,IPV1,WCAR,55,465000,845000,19278856
2018IPV1Grenada,Grenada,2018,IPV1,LACR,96,2000,2000,102833
2018IPV1Guatemala,Guatemala,2018,IPV1,LACR,94,390000,415000,11650743
2018IPV1Guinea,Guinea,2018,IPV1,WCAR,45,193000,430000,8240730
2018IPV1Guinea-Bissau,Guinea-Bissau,2018,IPV1,WCAR,3,2000,62000,1201301
2018IPV1Guyana,Guyana,2018,IPV1,LACR,97,15000,15000,746715
2018IPV1Haiti,Haiti,2018,IPV1,LACR,66,169000,256000,8463806
2018IPV1Georgia,Georgia,2018,IPV1,CEECIS,99,53000,53000,4077131
2018IPV1Djibouti,Djibouti,2018,IPV1,MENA,44,9000,20000,717584
2018IPV1Cuba,Cuba,2018,IPV1,LACR,99,113000,115000,11126430
2018IPV1Cote d'Ivoire,Cote d'Ivoire,2018,IPV1,WCAR,67,565000,844000,16454668
2018IPV1Belize,Belize,2018,IPV1,LACR,97,8000,8000,247315
2018IPV1Benin,Benin,2018,IPV1,WCAR,60,235000,391000,6865951
2018IPV1Bhutan,Bhutan,2018,IPV1,ROSA,97,12000,13000,591021
2018IPV1Bosnia and Herzegovina,Bosnia and Herzegovina,2018,IPV1,CEECIS,89,24000,27000,3751176
2018IPV1Botswana,Botswana,2018,IPV1,ESAR,95,52000,54000,1643334
2018IPV1Brazil,Brazil,2018,IPV1,LACR,89,2562000,2878000,174790340
2018IPV1Burkina Faso,Burkina Faso,2018,IPV1,WCAR,45,320000,711000,11607942
2018IPV1Burundi,Burundi,2018,IPV1,ESAR,50,209000,418000,6378871
2018IPV1Cabo Verde,Cabo Verde,2018,IPV1,WCAR,96,10000,10000,428188
2018IPV1Cambodia,Cambodia,2018,IPV1,EAPR,84,299000,356000,12155239
2018IPV1Cameroon,Cameroon,2018,IPV1,WCAR,78,655000,839000,15513945
2018IPV1Central African Republic,Central African Republic,2018,IPV1,WCAR,47,72000,153000,3640427
2018IPV1Chad,Chad,2018,IPV1,WCAR,41,248000,606000,8355654
2018IPV1Chile,Chile,2018,IPV1,LACR,98,225000,230000,15342353
2018IPV1China,China,2018,IPV1,EAPR,99,16496000,16662000,1262645000
2018IPV1Colombia,Colombia,2018,IPV1,LACR,93,676000,727000,39629968
2018IPV1Comoros,Comoros,2018,IPV1,ESAR,84,21000,25000,542357
2018IPV1Bangladesh,Bangladesh,2018,IPV1,ROSA,75,2144000,2858000,127657854
2018IPV1Belize,Belize,2018,IPV1,LACR,97,8000,8000,255063
2018IPV1Benin,Benin,2018,IPV1,WCAR,60,235000,391000,7076733
2018IPV1Bhutan,Bhutan,2018,IPV1,ROSA,97,12000,13000,603640
2018IPV1Vanuatu,Vanuatu,2018,IPV1,EAPR,84,7000,8000,189219
2018IPV1Zambia,Zambia,2018,IPV1,ESAR,36,216000,601000,10692193
2018IPV1Afghanistan,Afghanistan,2018,IPV1,ROSA,66,756000,1146000,22600770
2018IPV1Albania,Albania,2018,IPV1,CEECIS,99,33000,34000,3051010
2018IPV1Algeria,Algeria,2018,IPV1,MENA,94,942000,1002000,31855109
2018IPV1Angola,Angola,2018,IPV1,ESAR,40,472000,1181000,17519417
2018IPV1Antigua and Barbuda,Antigua and Barbuda,2018,IPV1,LACR,99,1000,1000,78295
2018IPV1Uzbekistan,Uzbekistan,2018,IPV1,CEECIS,56,382000,682000,24964450
2018IPV1Argentina,Argentina,2018,IPV1,LACR,90,673000,747000,37681749
2018IPV1Azerbaijan,Azerbaijan,2018,IPV1,CEECIS,95,155000,163000,8171950
2018IPV1Bahrain,Bahrain,2018,IPV1,MENA,99,22000,22000,735146
2018IPV1Bangladesh,Bangladesh,2018,IPV1,ROSA,75,2144000,2858000,132478086
2018IPV1Barbados,Barbados,2018,IPV1,LACR,95,3000,3000,273425
2018IPV1Belize,Belize,2018,IPV1,LACR,97,8000,8000,262378
2018IPV1Benin,Benin,2018,IPV1,WCAR,60,235000,391000,7295394
2018IPV1Bhutan,Bhutan,2018,IPV1,ROSA,97,12000,13000,616018
2018IPV1Armenia,Armenia,2018,IPV1,CEECIS,93,38000,41000,3033978
2018IPV1United Arab Emirates,United Arab Emirates,2018,IPV1,MENA,99,99000,100000,3302719
2018IPV1Ukraine,Ukraine,2018,IPV1,CEECIS,43,180000,418000,48683865
2018IPV1Uganda,Uganda,2018,IPV1,ESAR,84,1305000,1553000,24388968
2018IPV1Solomon Islands,Solomon Islands,2018,IPV1,EAPR,88,18000,21000,423944
2018IPV1Somalia,Somalia,2018,IPV1,ESAR,42,246000,586000,9186725
2018IPV1South Africa,South Africa,2018,IPV1,ESAR,81,934000,1153000,45571274
2018IPV1South Sudan,South Sudan,2018,IPV1,ESAR,34,123000,362000,6447793
2018IPV1Sri Lanka,Sri Lanka,2018,IPV1,ROSA,99,330000,333000,18911730
2018IPV1Sudan,Sudan,2018,IPV1,MENA,84,1084000,1290000,27971082
2018IPV1Suriname,Suriname,2018,IPV1,LACR,93,10000,10000,476579
2018IPV1Syrian Arab Republic,Syrian Arab Republic,2018,IPV1,MENA,59,248000,420000,16766561
2018IPV1Tajikistan,Tajikistan,2018,IPV1,CEECIS,51,139000,272000,6318513
2018IPV1Thailand,Thailand,2018,IPV1,EAPR,95,677000,712000,63539196
2018IPV1Timor-Leste,Timor-Leste,2018,IPV1,EAPR,81,29000,36000,901214
2018IPV1Togo,Togo,2018,IPV1,WCAR,20,50000,249000,5062567
2018IPV1Tonga,Tonga,2018,IPV1,EAPR,81,2000,2000,98487
2018IPV1Trinidad and Tobago,Trinidad and Tobago,2018,IPV1,LACR,99,17000,18000,1271632
2018IPV1Tunisia,Tunisia,2018,IPV1,MENA,98,196000,200000,9793903
2018IPV1Turkey,Turkey,2018,IPV1,CEECIS,96,1249000,1301000,64192243
2018IPV1Turkmenistan,Turkmenistan,2018,IPV1,CEECIS,96,128000,133000,4564083
2018IPV1Bosnia and Herzegovina,Bosnia and Herzegovina,2018,IPV1,CEECIS,89,24000,27000,3759387
2018IPV1Singapore,Singapore,2018,IPV1,EAPR,98,49000,50000,4138012
2018IPV1Botswana,Botswana,2018,IPV1,ESAR,95,52000,54000,1704642
2018IPV1Burkina Faso,Burkina Faso,2018,IPV1,WCAR,45,320000,711000,12293100
2018IPV1Gabon,Gabon,2018,IPV1,WCAR,70,45000,64000,1288315
2018IPV1Georgia,Georgia,2018,IPV1,CEECIS,99,53000,53000,3978515
2018IPV1Ghana,Ghana,2018,IPV1,WCAR,55,465000,845000,20246381
2018IPV1Grenada,Grenada,2018,IPV1,LACR,96,2000,2000,103634
2018IPV1Guatemala,Guatemala,2018,IPV1,LACR,94,390000,415000,12208848
2018IPV1Guinea,Guinea,2018,IPV1,WCAR,45,193000,430000,8586074
2018IPV1Guinea-Bissau,Guinea-Bissau,2018,IPV1,WCAR,3,2000,62000,1254453
2018IPV1Fiji,Fiji,2018,IPV1,EAPR,99,18000,18000,815257
2018IPV1Guyana,Guyana,2018,IPV1,LACR,97,15000,15000,744789
2018IPV1Honduras,Honduras,2018,IPV1,LACR,94,192000,204000,6929265
2018IPV1India,India,2018,IPV1,ROSA,75,17557000,23409000,1093317189
2018IPV1Indonesia,Indonesia,2018,IPV1,EAPR,66,3131000,4744000,217357793
2018IPV1Iraq,Iraq,2018,IPV1,MENA,92,1001000,1088000,24931919
2018IPV1Israel,Israel,2018,IPV1,Industrialized,99,168000,170000,6570000
2018IPV1Jamaica,Jamaica,2018,IPV1,LACR,95,44000,47000,2692845
2018IPV1Jordan,Jordan,2018,IPV1,MENA,98,208000,213000,5317506
2018IPV1Haiti,Haiti,2018,IPV1,LACR,66,169000,256000,8754150
2018IPV1Ethiopia,Ethiopia,2018,IPV1,ESAR,52,1773000,3409000,70142091
2018IPV1Eswatini,Eswatini,2018,IPV1,ESAR,90,26000,29000,1019059
2018IPV1Eritrea,Eritrea,2018,IPV1,ESAR,29,29000,102000,2481058
2018IPV1Burundi,Burundi,2018,IPV1,ESAR,50,209000,418000,6704113
2018IPV1Cabo Verde,Cabo Verde,2018,IPV1,WCAR,96,10000,10000,442951
2018IPV1Cambodia,Cambodia,2018,IPV1,EAPR,84,299000,356000,12637727
2018IPV1Cameroon,Cameroon,2018,IPV1,WCAR,78,655000,839000,16357602
2018IPV1Central African Republic,Central African Republic,2018,IPV1,WCAR,47,72000,153000,3802128
2018IPV1Chad,Chad,2018,IPV1,WCAR,41,248000,606000,9019233
2018IPV1Chile,Chile,2018,IPV1,LACR,98,225000,230000,15684409
2018IPV1China,China,2018,IPV1,EAPR,99,16496000,16662000,1280400000
2018IPV1Colombia,Colombia,2018,IPV1,LACR,93,676000,727000,40875360
2018IPV1Comoros,Comoros,2018,IPV1,ESAR,84,21000,25000,569479
2018IPV1Cote d'Ivoire,Cote d'Ivoire,2018,IPV1,WCAR,67,565000,844000,17231539
2018IPV1Cuba,Cuba,2018,IPV1,LACR,99,113000,115000,11199651
2018IPV1Djibouti,Djibouti,2018,IPV1,MENA,44,9000,20000,746942
2018IPV1Dominican Republic,Dominican Republic,2018,IPV1,LACR,98,198000,202000,8724975
2018IPV1Ecuador,Ecuador,2018,IPV1,LACR,69,229000,332000,13143465
2018IPV1El Salvador,El Salvador,2018,IPV1,LACR,81,94000,116000,5962136
2018IPV1Equatorial Guinea,Equatorial Guinea,2018,IPV1,WCAR,25,10000,41000,658384
2018IPV1Brazil,Brazil,2018,IPV1,LACR,89,2562000,2878000,179537520
2018IPV1Samoa,Samoa,2018,IPV1,EAPR,46,2000,5000,173609
2018IPV1Sierra Leone,Sierra Leone,2018,IPV1,WCAR,60,141000,236000,4754072
2018IPV1Serbia,Serbia,2018,IPV1,CEECIS,98,81000,83000,7503433
2018IPV1Eritrea,Eritrea,2018,IPV1,ESAR,29,29000,102000,2374722
2018IPV1Eswatini,Eswatini,2018,IPV1,ESAR,90,26000,29000,1013609
2018IPV1Ethiopia,Ethiopia,2018,IPV1,ESAR,52,1773000,3409000,68159423
2018IPV1Fiji,Fiji,2018,IPV1,EAPR,99,18000,18000,813925
2018IPV1Gabon,Gabon,2018,IPV1,WCAR,70,45000,64000,1258003
2018IPV1Georgia,Georgia,2018,IPV1,CEECIS,99,53000,53000,4014373
2018IPV1Ghana,Ghana,2018,IPV1,WCAR,55,465000,845000,19756928
2018IPV1Equatorial Guinea,Equatorial Guinea,2018,IPV1,WCAR,25,10000,41000,631666
2018IPV1Grenada,Grenada,2018,IPV1,LACR,96,2000,2000,103249
2018IPV1Guinea,Guinea,2018,IPV1,WCAR,45,193000,430000,8417081
2018IPV1Guinea-Bissau,Guinea-Bissau,2018,IPV1,WCAR,3,2000,62000,1227106
2018IPV1Guyana,Guyana,2018,IPV1,LACR,97,15000,15000,745206
2018IPV1Haiti,Haiti,2018,IPV1,LACR,66,169000,256000,8608819
2018IPV1Honduras,Honduras,2018,IPV1,LACR,94,192000,204000,6751912
2018IPV1India,India,2018,IPV1,ROSA,75,17557000,23409000,1075000085
2018IPV1Indonesia,Indonesia,2018,IPV1,EAPR,66,3131000,4744000,214427417
2018IPV1Guatemala,Guatemala,2018,IPV1,LACR,94,390000,415000,11924946
2018IPV1El Salvador,El Salvador,2018,IPV1,LACR,81,94000,116000,5927006
2018IPV1Ecuador,Ecuador,2018,IPV1,LACR,69,229000,332000,12914667
2018IPV1Dominican Republic,Dominican Republic,2018,IPV1,LACR,98,198000,202000,8598601
2018IPV1Bosnia and Herzegovina,Bosnia and Herzegovina,2018,IPV1,CEECIS,89,24000,27000,3755512
2018IPV1Botswana,Botswana,2018,IPV1,ESAR,95,52000,54000,1674678
2018IPV1Brazil,Brazil,2018,IPV1,LACR,89,2562000,2878000,177196054
2018IPV1Burkina Faso,Burkina Faso,2018,IPV1,WCAR,45,320000,711000,11944587
2018IPV1Burundi,Burundi,2018,IPV1,ESAR,50,209000,418000,6525545
2018IPV1Cabo Verde,Cabo Verde,2018,IPV1,WCAR,96,10000,10000,435709
2018IPV1Cambodia,Cambodia,2018,IPV1,EAPR,84,299000,356000,12405408
2018IPV1Cameroon,Cameroon,2018,IPV1,WCAR,78,655000,839000,15928910
2018IPV1Central African Republic,Central African Republic,2018,IPV1,WCAR,47,72000,153000,3722018
2018IPV1Chad,Chad,2018,IPV1,WCAR,41,248000,606000,8678051
2018IPV1Chile,Chile,2018,IPV1,LACR,98,225000,230000,15516113
2018IPV1China,China,2018,IPV1,EAPR,99,16496000,16662000,1271850000
2018IPV1Colombia,Colombia,2018,IPV1,LACR,93,676000,727000,40255967
2018IPV1Comoros,Comoros,2018,IPV1,ESAR,84,21000,25000,555888
2018IPV1Cote d'Ivoire,Cote d'Ivoire,2018,IPV1,WCAR,67,565000,844000,16853026
2018IPV1Cuba,Cuba,2018,IPV1,LACR,99,113000,115000,11164667
2018IPV1Djibouti,Djibouti,2018,IPV1,MENA,44,9000,20000,733015
2018IPV1Iraq,Iraq,2018,IPV1,MENA,92,1001000,1088000,24208180
2018IPV1Seychelles,Seychelles,2018,IPV1,ESAR,99,2000,2000,81202
2018IPV1Israel,Israel,2018,IPV1,Industrialized,99,168000,170000,6439000
2018IPV1Jordan,Jordan,2018,IPV1,MENA,98,208000,213000,5217336
2018IPV1Niger,Niger,2018,IPV1,WCAR,79,782000,990000,11751365
2018IPV1Nigeria,Nigeria,2018,IPV1,WCAR,57,3977000,6977000,125394046
2018IPV1Oman,Oman,2018,IPV1,MENA,99,90000,91000,2294962
2018IPV1Pakistan,Pakistan,2018,IPV1,ROSA,75,4226000,5634000,145978402
2018IPV1Panama,Panama,2018,IPV1,LACR,96,75000,78000,3089648
2018IPV1Papua New Guinea,Papua New Guinea,2018,IPV1,EAPR,35,78000,224000,5974629
2018IPV1Paraguay,Paraguay,2018,IPV1,LACR,91,128000,140000,5428444
2018IPV1Nicaragua,Nicaragua,2018,IPV1,LACR,99,130000,131000,5145366
2018IPV1Peru,Peru,2018,IPV1,LACR,89,504000,566000,26799285
2018IPV1Qatar,Qatar,2018,IPV1,MENA,99,26000,26000,615012
2018IPV1Russian Federation,Russian Federation,2018,IPV1,CEECIS,97,1776000,1831000,145976083
2018IPV1Rwanda,Rwanda,2018,IPV1,ESAR,81,307000,380000,8231156
2018IPV1Samoa,Samoa,2018,IPV1,EAPR,46,2000,5000,175392
2018IPV1Sao Tome and Principe,Sao Tome and Principe,2018,IPV1,WCAR,97,6000,6000,144755
2018IPV1Saudi Arabia,Saudi Arabia,2018,IPV1,MENA,96,571000,594000,21202642
2018IPV1Senegal,Senegal,2018,IPV1,WCAR,72,382000,530000,10036104
2018IPV1Philippines,Philippines,2018,IPV1,EAPR,41,881000,2148000,79672873
2018IPV1Nepal,Nepal,2018,IPV1,ROSA,16,88000,548000,24347106
2018IPV1Namibia,Namibia,2018,IPV1,ESAR,82,56000,68000,1823672
2018IPV1Myanmar,Myanmar,2018,IPV1,EAPR,82,744000,908000,47225120
2018IPV1Kazakhstan,Kazakhstan,2018,IPV1,CEECIS,99,377000,381000,14858335
2018IPV1Kenya,Kenya,2018,IPV1,ESAR,88,1255000,1427000,32848564
2018IPV1Kiribati,Kiribati,2018,IPV1,EAPR,92,3000,3000,85849
2018IPV1Kuwait,Kuwait,2018,IPV1,MENA,99,56000,57000,2103282
2018IPV1Lebanon,Lebanon,2018,IPV1,MENA,96,111000,116000,3991001
2018IPV1Lesotho,Lesotho,2018,IPV1,ESAR,39,21000,53000,2035740
2018IPV1Liberia,Liberia,2018,IPV1,WCAR,73,110000,151000,2953927
2018IPV1Libya,Libya,2018,IPV1,MENA,98,122000,125000,5443248
2018IPV1Madagascar,Madagascar,2018,IPV1,ESAR,70,585000,835000,16260932
2018IPV1Maldives,Maldives,2018,IPV1,ROSA,99,7000,7000,286306
2018IPV1Mali,Mali,2018,IPV1,WCAR,66,490000,743000,11271600
2018IPV1Mauritania,Mauritania,2018,IPV1,WCAR,68,96000,141000,2702400
2018IPV1Mauritius,Mauritius,2018,IPV1,ESAR,98,12000,13000,1196287
2018IPV1Mexico,Mexico,2018,IPV1,LACR,90,1972000,2191000,100298153
2018IPV1Montenegro,Montenegro,2018,IPV1,CEECIS,95,7000,7000,607389
2018IPV1Morocco,Morocco,2018,IPV1,MENA,80,535000,668000,29126330
2018IPV1Mozambique,Mozambique,2018,IPV1,ESAR,64,673000,1051000,18221888
2018IPV1Jamaica,Jamaica,2018,IPV1,LACR,95,44000,47000,2674702
2018IPV1Rwanda,Rwanda,2018,IPV1,ESAR,81,307000,380000,7501234
2018IPV1Russian Federation,Russian Federation,2018,IPV1,CEECIS,97,1776000,1831000,147214392
2018IPV1Qatar,Qatar,2018,IPV1,MENA,99,26000,26000,570489
2018IPV1Suriname,Suriname,2018,IPV1,LACR,93,10000,10000,454161
2018IPV1Syrian Arab Republic,Syrian Arab Republic,2018,IPV1,MENA,59,248000,420000,15175316
2018IPV1Tajikistan,Tajikistan,2018,IPV1,CEECIS,51,139000,272000,5938405
2018IPV1Thailand,Thailand,2018,IPV1,EAPR,95,677000,712000,60846582
2018IPV1Timor-Leste,Timor-Leste,2018,IPV1,EAPR,81,29000,36000,861866
2018IPV1Togo,Togo,2018,IPV1,WCAR,20,50000,249000,4485951
2018IPV1Tonga,Tonga,2018,IPV1,EAPR,81,2000,2000,96619
2018IPV1Sudan,Sudan,2018,IPV1,MENA,84,1084000,1290000,25413917
2018IPV1Trinidad and Tobago,Trinidad and Tobago,2018,IPV1,LACR,99,17000,18000,1259848
2018IPV1Turkey,Turkey,2018,IPV1,CEECIS,96,1249000,1301000,60372568
2018IPV1Turkmenistan,Turkmenistan,2018,IPV1,CEECIS,96,128000,133000,4355116
2018IPV1Uganda,Uganda,2018,IPV1,ESAR,84,1305000,1553000,21655398
2018IPV1Ukraine,Ukraine,2018,IPV1,CEECIS,43,180000,418000,50594105
2018IPV1United Arab Emirates,United Arab Emirates,2018,IPV1,MENA,99,99000,100000,2671362
2018IPV1Uzbekistan,Uzbekistan,2018,IPV1,CEECIS,56,382000,682000,23667000
2018IPV1Vanuatu,Vanuatu,2018,IPV1,EAPR,84,7000,8000,174921
2018IPV1Tunisia,Tunisia,2018,IPV1,MENA,98,196000,200000,9395123
2018IPV1Sri Lanka,Sri Lanka,2018,IPV1,ROSA,99,330000,333000,18470900
2018IPV1South Sudan,South Sudan,2018,IPV1,ESAR,34,123000,362000,5411655
2018IPV1South Africa,South Africa,2018,IPV1,ESAR,81,934000,1153000,42987461
2018IPV1Papua New Guinea,Papua New Guinea,2018,IPV1,EAPR,35,78000,224000,5446641
2018IPV1Paraguay,Paraguay,2018,IPV1,LACR,91,128000,140000,4998100
2018IPV1Peru,Peru,2018,IPV1,LACR,89,504000,566000,25210954
2018IPV1Philippines,Philippines,2018,IPV1,EAPR,41,881000,2148000,73030884
