0,Unnamed: 0,Index,country,year,Vaccine,Subgroup,Coverage,Vaccinated,Target,values
35261,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10401062
35262,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10358076
35263,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10325452
35264,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10300300
35265,25199,2002RCV1Portugal,Portugal,2002,RCV1,Industrialized,93,104000,112000,10281762
35266,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10108977
35267,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10160196
35268,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10217828
35269,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10289898
35270,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10362722
35271,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10419631
35272,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10458821
35273,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10483861
35274,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10503330
35275,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10522288
35276,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10542964
35277,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10558177
35278,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10568247
35279,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10573100
35280,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10557560
35281,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10514844
35282,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10457295
35283,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10401062
35284,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10358076
35285,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10325452
35286,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10300300
35287,25209,2001RCV1Portugal,Portugal,2001,RCV1,Industrialized,90,101000,112000,10281762
35288,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10108977
35289,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10160196
35290,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10217828
35291,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10289898
35292,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10362722
35293,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10419631
35294,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10458821
35295,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10483861
35296,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10503330
35297,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10522288
35298,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10542964
35299,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10558177
35300,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10568247
35301,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10573100
35302,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10557560
35303,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10514844
35304,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10457295
35305,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10401062
35306,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10358076
35307,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10325452
35308,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10300300
35309,25219,2000RCV1Portugal,Portugal,2000,RCV1,Industrialized,87,98000,112000,10281762
35310,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10108977
35311,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10160196
35312,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10217828
35313,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10289898
35314,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10362722
35315,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10419631
35316,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10458821
35317,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10483861
35318,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10503330
35319,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10522288
35320,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10542964
35321,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10558177
35322,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10568247
35323,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10573100
35324,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10557560
35325,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10514844
35326,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10457295
35327,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10401062
35328,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10358076
35329,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10325452
35330,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10300300
35331,25227,1999RCV1Portugal,Portugal,1999,RCV1,Industrialized,92,103000,112000,10281762
35332,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10108977
35333,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10160196
35334,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10217828
35335,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10289898
35336,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10362722
35337,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10419631
35338,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10458821
35339,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10483861
35340,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10503330
35341,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10522288
35342,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10542964
35343,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10558177
35344,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10568247
35345,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10573100
35346,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10557560
35347,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10514844
35348,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10457295
35349,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10401062
35350,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10358076
35351,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10325452
35352,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10300300
35353,25235,1998RCV1Portugal,Portugal,1998,RCV1,Industrialized,96,107000,112000,10281762
35354,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10108977
35355,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10160196
35356,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10217828
35357,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10289898
35358,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10362722
35359,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10419631
35360,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10458821
35361,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10483861
35362,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10503330
35363,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10522288
35364,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10542964
35365,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10558177
35366,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10568247
35367,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10573100
35368,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10557560
35369,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10514844
35370,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10457295
35371,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10401062
35372,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10358076
35373,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10325452
35374,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10300300
35375,25242,1997RCV1Portugal,Portugal,1997,RCV1,Industrialized,96,107000,111000,10281762
35376,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,535321
35377,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,551562
35378,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,570489
35379,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,592468
35380,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,615012
35381,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,640868
35382,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,681788
35383,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,753334
35384,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,865416
35385,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,1022711
35386,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,1218434
35387,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,1436665
35388,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,1654950
35389,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,1856327
35390,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,2035871
35391,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,2196074
35392,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,2336574
35393,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,2459198
35394,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,2565710
35395,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,2654374
35396,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,2724724
35397,25254,2018RCV1Qatar,Qatar,2018,RCV1,MENA,99,26000,26000,2781677
35398,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,535321
35399,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,551562
35400,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,570489
35401,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,592468
35402,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,615012
35403,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,640868
35404,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,681788
35405,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,753334
35406,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,865416
35407,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,1022711
35408,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,1218434
35409,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,1436665
35410,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,1654950
35411,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,1856327
35412,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,2035871
35413,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,2196074
35414,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,2336574
35415,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,2459198
35416,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,2565710
35417,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,2654374
35418,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,2724724
35419,25267,2017RCV1Qatar,Qatar,2017,RCV1,MENA,99,26000,26000,2781677
35420,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,535321
35421,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,551562
35422,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,570489
35423,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,592468
35424,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,615012
35425,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,640868
35426,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,681788
35427,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,753334
35428,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,865416
35429,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,1022711
35430,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,1218434
35431,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,1436665
35432,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,1654950
35433,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,1856327
35434,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,2035871
35435,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,2196074
35436,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,2336574
35437,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,2459198
35438,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,2565710
35439,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,2654374
35440,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,2724724
35441,25280,2016RCV1Qatar,Qatar,2016,RCV1,MENA,99,25000,26000,2781677
35442,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,535321
35443,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,551562
35444,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,570489
35445,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,592468
35446,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,615012
35447,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,640868
35448,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,681788
35449,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,753334
35450,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,865416
35451,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,1022711
35452,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,1218434
35453,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,1436665
35454,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,1654950
35455,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,1856327
35456,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,2035871
35457,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,2196074
35458,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,2336574
35459,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,2459198
35460,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,2565710
35461,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,2654374
35462,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,2724724
35463,25293,2015RCV1Qatar,Qatar,2015,RCV1,MENA,99,25000,25000,2781677
35464,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,535321
35465,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,551562
35466,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,570489
35467,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,592468
35468,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,615012
35469,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,640868
35470,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,681788
35471,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,753334
35472,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,865416
35473,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,1022711
35474,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,1218434
35475,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,1436665
35476,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,1654950
35477,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,1856327
35478,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,2035871
35479,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,2196074
35480,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,2336574
35481,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,2459198
35482,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,2565710
35483,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,2654374
35484,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,2724724
35485,25305,2014RCV1Qatar,Qatar,2014,RCV1,MENA,99,24000,24000,2781677
35486,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,535321
35487,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,551562
35488,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,570489
35489,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,592468
35490,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,615012
35491,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,640868
35492,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,681788
35493,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,753334
35494,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,865416
35495,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,1022711
35496,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,1218434
35497,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,1436665
35498,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,1654950
35499,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,1856327
35500,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,2035871
35501,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,2196074
35502,25317,2013RCV1Qatar,Qatar,2013,RCV1,MENA,97,23000,24000,2336574
