,0,0.1,Unnamed: 0,Index,country,year,Vaccine,Subgroup,Coverage,Vaccinated,Target,values
4782,6638,6638,4443,2003MCV2Brazil,Brazil,2003,MCV2,LACR,74,2575000,3480000,201035903
4784,7474,7474,4869,2003MCV2Bulgaria,Bulgaria,2003,MCV2,CEECIS,89,81000,91000,7265115
4804,20322,20322,17464,2003MCV2Lebanon,Lebanon,2003,MCV2,MENA,14,13000,91000,5914621
4616,32991,32991,29689,2003MCV2South Africa,South Africa,2003,MCV2,ESAR,52,500000,962000,51216964
4803,19904,19904,17261,2003MCV2Latvia,Latvia,2003,MCV2,Industrialized,97,21000,22000,2012647
4802,18870,18870,16106,2003MCV2Kazakhstan,Kazakhstan,2003,MCV2,CEECIS,99,229000,232000,17035550
4801,18452,18452,15901,2003MCV2Jordan,Jordan,2003,MCV2,MENA,91,140000,153000,8520420
4800,17814,17814,15562,2003MCV2Jamaica,Jamaica,2003,MCV2,LACR,95,54000,57000,2858709
4799,17286,17286,15197,2003MCV2Israel,Israel,2003,MCV2,Industrialized,97,115000,119000,8059500
4798,16890,16890,14822,2003MCV2Iraq,Iraq,2003,MCV2,MENA,45,334000,743000,33157050
4796,16010,16010,14113,2003MCV2Iceland,Iceland,2003,MCV2,Industrialized,92,4000,5000,323764
4783,7056,7056,4657,2003MCV2Brunei Darussalam,Brunei Darussalam,2003,MCV2,EAPR,96,7000,7000,404421
4795,15592,15592,13951,2003MCV2Hungary,Hungary,2003,MCV2,Industrialized,99,121000,122000,9893082
4793,14668,14668,12711,2003MCV2Grenada,Grenada,2003,MCV2,LACR,68,1000,2000,108170
4792,13876,13876,12162,2003MCV2Germany,Germany,2003,MCV2,Industrialized,83,619000,745000,80645605
4791,13480,13480,11982,2003MCV2Georgia,Georgia,2003,MCV2,CEECIS,57,29000,50000,3717668
4790,12534,12534,10708,2003MCV2Eswatini,Eswatini,2003,MCV2,ESAR,99,28000,29000,1086839
4789,12116,12116,10532,2003MCV2Estonia,Estonia,2003,MCV2,Industrialized,96,20000,21000,1317997
4788,11676,11676,10067,2003MCV2El Salvador,El Salvador,2003,MCV2,LACR,77,113000,147000,6266070
4787,10884,10884,8909,2003MCV2Denmark,Denmark,2003,MCV2,Industrialized,88,59000,67000,5614932
4786,9916,9916,7872,2003MCV2Croatia,Croatia,2003,MCV2,CEECIS,98,47000,48000,4255689
4785,9256,9256,6794,2003MCV2Colombia,Colombia,2003,MCV2,LACR,70,610000,871000,46497267
4794,15108,15108,13417,2003MCV2Guyana,Guyana,2003,MCV2,LACR,71,13000,18000,759285
4711,6087,6087,4036,2003MCV2Bosnia and Herzegovina,Bosnia and Herzegovina,2003,MCV2,CEECIS,85,40000,48000,3604972
4759,35149,35149,31172,2003MCV2Syrian Arab Republic,Syrian Arab Republic,2003,MCV2,MENA,83,413000,497000,20442541
4757,33741,33741,30093,2003MCV2Sri Lanka,Sri Lanka,2003,MCV2,ROSA,90,296000,329000,20425000
4732,18869,18869,16106,2003MCV2Kazakhstan,Kazakhstan,2003,MCV2,CEECIS,99,229000,232000,16792089
4731,18451,18451,15901,2003MCV2Jordan,Jordan,2003,MCV2,MENA,91,140000,153000,8090872
4730,17813,17813,15562,2003MCV2Jamaica,Jamaica,2003,MCV2,LACR,95,54000,57000,2842132
4729,17285,17285,15197,2003MCV2Israel,Israel,2003,MCV2,Industrialized,97,115000,119000,7910500
4728,16889,16889,14822,2003MCV2Iraq,Iraq,2003,MCV2,MENA,45,334000,743000,31890011
4727,16537,16537,14436,2003MCV2Indonesia,Indonesia,2003,MCV2,EAPR,21,935000,4452000,248452413
4726,16009,16009,14113,2003MCV2Iceland,Iceland,2003,MCV2,Industrialized,92,4000,5000,320716
4725,15591,15591,13951,2003MCV2Hungary,Hungary,2003,MCV2,Industrialized,99,121000,122000,9920362
4724,15107,15107,13417,2003MCV2Guyana,Guyana,2003,MCV2,LACR,71,13000,18000,755399
4733,19903,19903,17261,2003MCV2Latvia,Latvia,2003,MCV2,Industrialized,97,21000,22000,2034319
4723,14667,14667,12711,2003MCV2Grenada,Grenada,2003,MCV2,LACR,68,1000,2000,107446
4721,13479,13479,11982,2003MCV2Georgia,Georgia,2003,MCV2,CEECIS,57,29000,50000,3728874
4720,12533,12533,10708,2003MCV2Eswatini,Eswatini,2003,MCV2,ESAR,99,28000,29000,1079288
4719,12115,12115,10532,2003MCV2Estonia,Estonia,2003,MCV2,Industrialized,96,20000,21000,1322696
4718,11675,11675,10067,2003MCV2El Salvador,El Salvador,2003,MCV2,LACR,77,113000,147000,6237923
4717,10883,10883,8909,2003MCV2Denmark,Denmark,2003,MCV2,Industrialized,88,59000,67000,5591572
4716,9915,9915,7872,2003MCV2Croatia,Croatia,2003,MCV2,CEECIS,98,47000,48000,4267558
4715,9255,9255,6794,2003MCV2Colombia,Colombia,2003,MCV2,LACR,70,610000,871000,46076848
4714,7473,7473,4869,2003MCV2Bulgaria,Bulgaria,2003,MCV2,CEECIS,89,81000,91000,7305888
4713,7055,7055,4657,2003MCV2Brunei Darussalam,Brunei Darussalam,2003,MCV2,EAPR,96,7000,7000,398989
4722,13875,13875,12162,2003MCV2Germany,Germany,2003,MCV2,Industrialized,83,619000,745000,80425823
4758,34423,34423,30822,2003MCV2Sweden,Sweden,2003,MCV2,Industrialized,95,116000,123000,9519374
4734,20321,20321,17464,2003MCV2Lebanon,Lebanon,2003,MCV2,MENA,14,13000,91000,5538634
4736,21135,21135,17971,2003MCV2Libya,Libya,2003,MCV2,MENA,90,102000,113000,6285750
4756,32993,32993,29689,2003MCV2South Africa,South Africa,2003,MCV2,ESAR,52,500000,962000,52834005
4755,32553,32553,29196,2003MCV2Slovenia,Slovenia,2003,MCV2,Industrialized,98,18000,18000,2057159
4754,32135,32135,28837,2003MCV2Singapore,Singapore,2003,MCV2,EAPR,96,52000,54000,5312437
4753,31651,31651,28470,2003MCV2Seychelles,Seychelles,2003,MCV2,ESAR,99,1000,1000,88303
4752,31233,31233,28287,2003MCV2Serbia,Serbia,2003,MCV2,CEECIS,96,134000,140000,7199077
4751,30727,30727,27894,2003MCV2Saudi Arabia,Saudi Arabia,2003,MCV2,MENA,97,510000,526000,29155187
4750,30243,30243,27336,2003MCV2Samoa,Samoa,2003,MCV2,EAPR,65,3000,5000,189088
4749,29737,29737,26395,2003MCV2Russian Federation,Russian Federation,2003,MCV2,CEECIS,96,1226000,1277000,143201676
4748,29319,29319,26217,2003MCV2Romania,Romania,2003,MCV2,CEECIS,97,208000,214000,20058035
4735,20739,20739,17636,2003MCV2Lesotho,Lesotho,2003,MCV2,ESAR,47,25000,53000,2014990
4747,28945,28945,25424,2003MCV2Qatar,Qatar,2003,MCV2,MENA,91,10000,11000,2196074
4745,28109,28109,24979,2003MCV2Poland,Poland,2003,MCV2,Industrialized,97,438000,451000,38063164
4744,26899,26899,23986,2003MCV2Panama,Panama,2003,MCV2,LACR,89,57000,64000,3770624
4743,26261,26261,23374,2003MCV2Oman,Oman,2003,MCV2,MENA,98,51000,52000,3498029
4742,25843,25843,23161,2003MCV2Norway,Norway,2003,MCV2,Industrialized,89,54000,61000,5018573
4741,25139,25139,22082,2003MCV2Netherlands,Netherlands,2003,MCV2,Industrialized,98,197000,201000,16754962
4740,23863,23863,20796,2003MCV2Mongolia,Mongolia,2003,MCV2,EAPR,98,42000,43000,2824699
4739,23445,23445,20190,2003MCV2Mexico,Mexico,2003,MCV2,LACR,96,2174000,2264000,117274155
4738,22763,22763,19403,2003MCV2Malta,Malta,2003,MCV2,Industrialized,2,100,5000,420028
4737,21531,21531,18179,2003MCV2Lithuania,Lithuania,2003,MCV2,Industrialized,93,36000,38000,2987773
4746,28527,28527,25187,2003MCV2Portugal,Portugal,2003,MCV2,Industrialized,72,76000,106000,10514844
4615,32551,32551,29196,2003MCV2Slovenia,Slovenia,2003,MCV2,Industrialized,98,18000,18000,2048583
4437,10879,10879,8909,2003MCV2Denmark,Denmark,2003,MCV2,Industrialized,88,59000,67000,5493621
4613,31649,31649,28470,2003MCV2Seychelles,Seychelles,2003,MCV2,ESAR,99,1000,1000,89770
4491,40249,40249,34490,2003MCV2Uzbekistan,Uzbekistan,2003,MCV2,CEECIS,98,510000,520000,27302800
4490,39699,39699,34094,2003MCV2United States,United States,2003,MCV2,Industrialized,86,3400000,3954000,304093966
4489,39281,39281,33730,2003MCV2United Kingdom,United Kingdom,2003,MCV2,Industrialized,77,546000,709000,61806995
4488,38863,38863,33553,2003MCV2United Arab Emirates,United Arab Emirates,2003,MCV2,MENA,92,47000,51000,7089487
4487,38445,38445,33335,2003MCV2Ukraine,Ukraine,2003,MCV2,CEECIS,99,440000,444000,46258200
4486,38027,38027,32794,2003MCV2Turkmenistan,Turkmenistan,2003,MCV2,CEECIS,89,90000,101000,4935767
4485,37631,37631,32609,2003MCV2Turkey,Turkey,2003,MCV2,CEECIS,97,1268000,1307000,70418604
4484,37213,37213,32403,2003MCV2Tunisia,Tunisia,2003,MCV2,MENA,99,168000,170000,10414433
4483,36817,36817,32212,2003MCV2Trinidad and Tobago,Trinidad and Tobago,2003,MCV2,LACR,73,13000,17000,1314443
4492,672,672,324,2003MCV2Albania,Albania,2003,MCV2,CEECIS,93,52000,56000,2927519
4482,36465,36465,32018,2003MCV2Tonga,Tonga,2003,MCV2,EAPR,82,2000,3000,103379
4480,35563,35563,31372,2003MCV2Tajikistan,Tajikistan,2003,MCV2,CEECIS,94,162000,172000,7209930
4479,35145,35145,31172,2003MCV2Syrian Arab Republic,Syrian Arab Republic,2003,MCV2,MENA,83,413000,497000,20664038
4478,34419,34419,30822,2003MCV2Sweden,Sweden,2003,MCV2,Industrialized,95,116000,123000,9219637
4477,33737,33737,30093,2003MCV2Sri Lanka,Sri Lanka,2003,MCV2,ROSA,90,296000,329000,19983984
4476,32989,32989,29689,2003MCV2South Africa,South Africa,2003,MCV2,ESAR,52,500000,962000,49779471
4475,32549,32549,29196,2003MCV2Slovenia,Slovenia,2003,MCV2,Industrialized,98,18000,18000,2021316
4474,32131,32131,28837,2003MCV2Singapore,Singapore,2003,MCV2,EAPR,96,52000,54000,4839396
4473,31647,31647,28470,2003MCV2Seychelles,Seychelles,2003,MCV2,ESAR,99,1000,1000,86956
4472,31229,31229,28287,2003MCV2Serbia,Serbia,2003,MCV2,CEECIS,96,134000,140000,7350222
4481,35981,35981,31538,2003MCV2Thailand,Thailand,2003,MCV2,EAPR,92,879000,955000,66530984
4471,30723,30723,27894,2003MCV2Saudi Arabia,Saudi Arabia,2003,MCV2,MENA,97,510000,526000,25888541
4493,1068,1068,514,2003MCV2Algeria,Algeria,2003,MCV2,MENA,96,613000,639000,35333881
4495,2300,2300,1463,2003MCV2Armenia,Armenia,2003,MCV2,CEECIS,93,38000,41000,2888092
4515,15588,15588,13951,2003MCV2Hungary,Hungary,2003,MCV2,Industrialized,99,121000,122000,10022650
4514,15104,15104,13417,2003MCV2Guyana,Guyana,2003,MCV2,LACR,71,13000,18000,747718
4513,14664,14664,12711,2003MCV2Grenada,Grenada,2003,MCV2,LACR,68,1000,2000,105789
4512,13872,13872,12162,2003MCV2Germany,Germany,2003,MCV2,Industrialized,83,619000,745000,81902307
4511,13476,13476,11982,2003MCV2Georgia,Georgia,2003,MCV2,CEECIS,57,29000,50000,3814419
4510,12530,12530,10708,2003MCV2Eswatini,Eswatini,2003,MCV2,ESAR,99,28000,29000,1057467
4509,12112,12112,10532,2003MCV2Estonia,Estonia,2003,MCV2,Industrialized,96,20000,21000,1334515
4508,11672,11672,10067,2003MCV2El Salvador,El Salvador,2003,MCV2,LACR,77,113000,147000,6157686
4507,10880,10880,8909,2003MCV2Denmark,Denmark,2003,MCV2,Industrialized,88,59000,67000,5523095
4494,1882,1882,1252,2003MCV2Argentina,Argentina,2003,MCV2,LACR,80,564000,705000,40482788
4506,9912,9912,7872,2003MCV2Croatia,Croatia,2003,MCV2,CEECIS,98,47000,48000,4305181
4504,7470,7470,4869,2003MCV2Bulgaria,Bulgaria,2003,MCV2,CEECIS,89,81000,91000,7444443
4503,7052,7052,4657,2003MCV2Brunei Darussalam,Brunei Darussalam,2003,MCV2,EAPR,96,7000,7000,383906
4502,6634,6634,4443,2003MCV2Brazil,Brazil,2003,MCV2,LACR,74,2575000,3480000,193886508
4501,6084,6084,4036,2003MCV2Bosnia and Herzegovina,Bosnia and Herzegovina,2003,MCV2,CEECIS,85,40000,48000,3735938
4500,4830,4830,2932,2003MCV2Belarus,Belarus,2003,MCV2,CEECIS,98,91000,93000,9506765
4499,4434,4434,2744,2003MCV2Barbados,Barbados,2003,MCV2,LACR,71,3000,4000,281104
4498,3862,3862,2401,2003MCV2Bahrain,Bahrain,2003,MCV2,MENA,99,15000,15000,1185076
4497,3466,3466,2029,2003MCV2Azerbaijan,Azerbaijan,2003,MCV2,CEECIS,66,99000,149000,8947243
4496,3048,3048,1829,2003MCV2Austria,Austria,2003,MCV2,Industrialized,46,37000,80000,8343323
4505,9252,9252,6794,2003MCV2Colombia,Colombia,2003,MCV2,LACR,70,610000,871000,44750054
4516,16006,16006,14113,2003MCV2Iceland,Iceland,2003,MCV2,Industrialized,92,4000,5000,318499
4470,30239,30239,27336,2003MCV2Samoa,Samoa,2003,MCV2,EAPR,65,3000,5000,183263
4468,29315,29315,26217,2003MCV2Romania,Romania,2003,MCV2,CEECIS,97,208000,214000,20537875
4443,14663,14663,12711,2003MCV2Grenada,Grenada,2003,MCV2,LACR,68,1000,2000,105456
4442,13871,13871,12162,2003MCV2Germany,Germany,2003,MCV2,Industrialized,83,619000,745000,82110097
4441,13475,13475,11982,2003MCV2Georgia,Georgia,2003,MCV2,CEECIS,57,29000,50000,3848449
4440,12529,12529,10708,2003MCV2Eswatini,Eswatini,2003,MCV2,ESAR,99,28000,29000,1049945
4439,12111,12111,10532,2003MCV2Estonia,Estonia,2003,MCV2,Industrialized,96,20000,21000,1337090
4438,11671,11671,10067,2003MCV2El Salvador,El Salvador,2003,MCV2,LACR,77,113000,147000,6131764
4436,9911,9911,7872,2003MCV2Croatia,Croatia,2003,MCV2,CEECIS,98,47000,48000,4309705
4435,9251,9251,6794,2003MCV2Colombia,Colombia,2003,MCV2,LACR,70,610000,871000,44254975
4434,7469,7469,4869,2003MCV2Bulgaria,Bulgaria,2003,MCV2,CEECIS,89,81000,91000,7492561
4444,15103,15103,13417,2003MCV2Guyana,Guyana,2003,MCV2,LACR,71,13000,18000,746817
4433,7051,7051,4657,2003MCV2Brunei Darussalam,Brunei Darussalam,2003,MCV2,EAPR,96,7000,7000,379421
4431,6083,6083,4036,2003MCV2Bosnia and Herzegovina,Bosnia and Herzegovina,2003,MCV2,CEECIS,85,40000,48000,3754271
4430,4829,4829,2932,2003MCV2Belarus,Belarus,2003,MCV2,CEECIS,98,91000,93000,9527985
4429,4433,4433,2744,2003MCV2Barbados,Barbados,2003,MCV2,LACR,71,3000,4000,279946
4428,3861,3861,2401,2003MCV2Bahrain,Bahrain,2003,MCV2,MENA,99,15000,15000,1114641
4427,3465,3465,2029,2003MCV2Azerbaijan,Azerbaijan,2003,MCV2,CEECIS,66,99000,149000,8763400
4426,3047,3047,1829,2003MCV2Austria,Austria,2003,MCV2,Industrialized,46,37000,80000,8321496
4425,2299,2299,1463,2003MCV2Armenia,Armenia,2003,MCV2,CEECIS,93,38000,41000,2907618
4424,1881,1881,1252,2003MCV2Argentina,Argentina,2003,MCV2,LACR,80,564000,705000,40080160
4805,20740,20740,17636,2003MCV2Lesotho,Lesotho,2003,MCV2,ESAR,47,25000,53000,2028519
4432,6633,6633,4443,2003MCV2Brazil,Brazil,2003,MCV2,LACR,74,2575000,3480000,192030362
4469,29733,29733,26395,2003MCV2Russian Federation,Russian Federation,2003,MCV2,CEECIS,96,1226000,1277000,142742350
4445,15587,15587,13951,2003MCV2Hungary,Hungary,2003,MCV2,Industrialized,99,121000,122000,10038188
4447,16533,16533,14436,2003MCV2Indonesia,Indonesia,2003,MCV2,EAPR,21,935000,4452000,235469762
4467,28941,28941,25424,2003MCV2Qatar,Qatar,2003,MCV2,MENA,91,10000,11000,1436665
4466,28523,28523,25187,2003MCV2Portugal,Portugal,2003,MCV2,Industrialized,72,76000,106000,10558177
4465,28105,28105,24979,2003MCV2Poland,Poland,2003,MCV2,Industrialized,97,438000,451000,38125759
4464,26895,26895,23986,2003MCV2Panama,Panama,2003,MCV2,LACR,89,57000,64000,3516204
4463,26257,26257,23374,2003MCV2Oman,Oman,2003,MCV2,MENA,98,51000,52000,2750963
4462,25839,25839,23161,2003MCV2Norway,Norway,2003,MCV2,Industrialized,89,54000,61000,4768212
4461,25135,25135,22082,2003MCV2Netherlands,Netherlands,2003,MCV2,Industrialized,98,197000,201000,16445593
4460,23859,23859,20796,2003MCV2Mongolia,Mongolia,2003,MCV2,EAPR,98,42000,43000,2631898
4459,23441,23441,20190,2003MCV2Mexico,Mexico,2003,MCV2,LACR,96,2174000,2264000,110815271
4446,16005,16005,14113,2003MCV2Iceland,Iceland,2003,MCV2,Industrialized,92,4000,5000,317414
4458,22759,22759,19403,2003MCV2Malta,Malta,2003,MCV2,Industrialized,2,100,5000,409379
4456,21131,21131,17971,2003MCV2Libya,Libya,2003,MCV2,MENA,90,102000,113000,6058748
4455,20735,20735,17636,2003MCV2Lesotho,Lesotho,2003,MCV2,ESAR,47,25000,53000,1987129
4454,20317,20317,17464,2003MCV2Lebanon,Lebanon,2003,MCV2,MENA,14,13000,91000,4764741
4453,19899,19899,17261,2003MCV2Latvia,Latvia,2003,MCV2,Industrialized,97,21000,22000,2177322
4452,18865,18865,16106,2003MCV2Kazakhstan,Kazakhstan,2003,MCV2,CEECIS,99,229000,232000,15674000
4451,18447,18447,15901,2003MCV2Jordan,Jordan,2003,MCV2,MENA,91,140000,153000,6556478
4450,17809,17809,15562,2003MCV2Jamaica,Jamaica,2003,MCV2,LACR,95,54000,57000,2781876
4449,17281,17281,15197,2003MCV2Israel,Israel,2003,MCV2,Industrialized,97,115000,119000,7308800
4448,16885,16885,14822,2003MCV2Iraq,Iraq,2003,MCV2,MENA,45,334000,743000,28385746
4457,21527,21527,18179,2003MCV2Lithuania,Lithuania,2003,MCV2,Industrialized,93,36000,38000,3198231
4517,16534,16534,14436,2003MCV2Indonesia,Indonesia,2003,MCV2,EAPR,21,935000,4452000,238620563
4518,16886,16886,14822,2003MCV2Iraq,Iraq,2003,MCV2,MENA,45,334000,743000,28973162
4519,17282,17282,15197,2003MCV2Israel,Israel,2003,MCV2,Industrialized,97,115000,119000,7485600
4588,16887,16887,14822,2003MCV2Iraq,Iraq,2003,MCV2,MENA,45,334000,743000,29741976
4587,16535,16535,14436,2003MCV2Indonesia,Indonesia,2003,MCV2,EAPR,21,935000,4452000,241834215
4586,16007,16007,14113,2003MCV2Iceland,Iceland,2003,MCV2,Industrialized,92,4000,5000,318041
4585,15589,15589,13951,2003MCV2Hungary,Hungary,2003,MCV2,Industrialized,99,121000,122000,10000023
4584,15105,15105,13417,2003MCV2Guyana,Guyana,2003,MCV2,LACR,71,13000,18000,749436
4583,14665,14665,12711,2003MCV2Grenada,Grenada,2003,MCV2,LACR,68,1000,2000,106233
4582,13873,13873,12162,2003MCV2Germany,Germany,2003,MCV2,Industrialized,83,619000,745000,81776930
4581,13477,13477,11982,2003MCV2Georgia,Georgia,2003,MCV2,CEECIS,57,29000,50000,3786695
4580,12531,12531,10708,2003MCV2Eswatini,Eswatini,2003,MCV2,ESAR,99,28000,29000,1064837
4589,17283,17283,15197,2003MCV2Israel,Israel,2003,MCV2,Industrialized,97,115000,119000,7623600
4579,12113,12113,10532,2003MCV2Estonia,Estonia,2003,MCV2,Industrialized,96,20000,21000,1331475
4577,10881,10881,8909,2003MCV2Denmark,Denmark,2003,MCV2,Industrialized,88,59000,67000,5547683
4576,9913,9913,7872,2003MCV2Croatia,Croatia,2003,MCV2,CEECIS,98,47000,48000,4295427
4575,9253,9253,6794,2003MCV2Colombia,Colombia,2003,MCV2,LACR,70,610000,871000,45222700
4574,7471,7471,4869,2003MCV2Bulgaria,Bulgaria,2003,MCV2,CEECIS,89,81000,91000,7395599
4573,7053,7053,4657,2003MCV2Brunei Darussalam,Brunei Darussalam,2003,MCV2,EAPR,96,7000,7000,388646
4572,6635,6635,4443,2003MCV2Brazil,Brazil,2003,MCV2,LACR,74,2575000,3480000,195713635
4571,6085,6085,4036,2003MCV2Bosnia and Herzegovina,Bosnia and Herzegovina,2003,MCV2,CEECIS,85,40000,48000,3705472
4570,4831,4831,2932,2003MCV2Belarus,Belarus,2003,MCV2,CEECIS,98,91000,93000,9490583
4569,4435,4435,2744,2003MCV2Barbados,Barbados,2003,MCV2,LACR,71,3000,4000,282131
4578,11673,11673,10067,2003MCV2El Salvador,El Salvador,2003,MCV2,LACR,77,113000,147000,6183875
4568,3863,3863,2401,2003MCV2Bahrain,Bahrain,2003,MCV2,MENA,99,15000,15000,1240860
4590,17811,17811,15562,2003MCV2Jamaica,Jamaica,2003,MCV2,LACR,95,54000,57000,2810460
4592,18867,18867,16106,2003MCV2Kazakhstan,Kazakhstan,2003,MCV2,CEECIS,99,229000,232000,16321872
4612,31231,31231,28287,2003MCV2Serbia,Serbia,2003,MCV2,CEECIS,96,134000,140000,7291436
4611,30725,30725,27894,2003MCV2Saudi Arabia,Saudi Arabia,2003,MCV2,MENA,97,510000,526000,27421461
4610,30241,30241,27336,2003MCV2Samoa,Samoa,2003,MCV2,EAPR,65,3000,5000,185949
4609,29735,29735,26395,2003MCV2Russian Federation,Russian Federation,2003,MCV2,CEECIS,96,1226000,1277000,142849449
4608,29317,29317,26217,2003MCV2Romania,Romania,2003,MCV2,CEECIS,97,208000,214000,20246871
4607,28943,28943,25424,2003MCV2Qatar,Qatar,2003,MCV2,MENA,91,10000,11000,1856327
4606,28525,28525,25187,2003MCV2Portugal,Portugal,2003,MCV2,Industrialized,72,76000,106000,10573100
4605,28107,28107,24979,2003MCV2Poland,Poland,2003,MCV2,Industrialized,97,438000,451000,38042794
4604,26897,26897,23986,2003MCV2Panama,Panama,2003,MCV2,LACR,89,57000,64000,3642687
4591,18449,18449,15901,2003MCV2Jordan,Jordan,2003,MCV2,MENA,91,140000,153000,7261539
4603,26259,26259,23374,2003MCV2Oman,Oman,2003,MCV2,MENA,98,51000,52000,3041434
4601,25137,25137,22082,2003MCV2Netherlands,Netherlands,2003,MCV2,Industrialized,98,197000,201000,16615394
4600,23861,23861,20796,2003MCV2Mongolia,Mongolia,2003,MCV2,EAPR,98,42000,43000,2719896
4599,23443,23443,20190,2003MCV2Mexico,Mexico,2003,MCV2,LACR,96,2174000,2264000,114092963
4598,22761,22761,19403,2003MCV2Malta,Malta,2003,MCV2,Industrialized,2,100,5000,414508
4597,21529,21529,18179,2003MCV2Lithuania,Lithuania,2003,MCV2,Industrialized,93,36000,38000,3097282
4596,21133,21133,17971,2003MCV2Libya,Libya,2003,MCV2,MENA,90,102000,113000,6197663
4595,20737,20737,17636,2003MCV2Lesotho,Lesotho,2003,MCV2,ESAR,47,25000,53000,1995581
4594,20319,20319,17464,2003MCV2Lebanon,Lebanon,2003,MCV2,MENA,14,13000,91000,4953061
4593,19901,19901,17261,2003MCV2Latvia,Latvia,2003,MCV2,Industrialized,97,21000,22000,2097555
4602,25841,25841,23161,2003MCV2Norway,Norway,2003,MCV2,Industrialized,89,54000,61000,4889252
4567,3467,3467,2029,2003MCV2Azerbaijan,Azerbaijan,2003,MCV2,CEECIS,66,99000,149000,9054332
4566,3049,3049,1829,2003MCV2Austria,Austria,2003,MCV2,Industrialized,46,37000,80000,8363404
4565,2301,2301,1463,2003MCV2Armenia,Armenia,2003,MCV2,CEECIS,93,38000,41000,2877319
4539,29734,29734,26395,2003MCV2Russian Federation,Russian Federation,2003,MCV2,CEECIS,96,1226000,1277000,142785342
4538,29316,29316,26217,2003MCV2Romania,Romania,2003,MCV2,CEECIS,97,208000,214000,20367487
4537,28942,28942,25424,2003MCV2Qatar,Qatar,2003,MCV2,MENA,91,10000,11000,1654950
4536,28524,28524,25187,2003MCV2Portugal,Portugal,2003,MCV2,Industrialized,72,76000,106000,10568247
4535,28106,28106,24979,2003MCV2Poland,Poland,2003,MCV2,Industrialized,97,438000,451000,38151603
4534,26896,26896,23986,2003MCV2Panama,Panama,2003,MCV2,LACR,89,57000,64000,3579215
4533,26258,26258,23374,2003MCV2Oman,Oman,2003,MCV2,MENA,98,51000,52000,2876186
4532,25840,25840,23161,2003MCV2Norway,Norway,2003,MCV2,Industrialized,89,54000,61000,4828726
4531,25136,25136,22082,2003MCV2Netherlands,Netherlands,2003,MCV2,Industrialized,98,197000,201000,16530388
4540,30240,30240,27336,2003MCV2Samoa,Samoa,2003,MCV2,EAPR,65,3000,5000,184556
4530,23860,23860,20796,2003MCV2Mongolia,Mongolia,2003,MCV2,EAPR,98,42000,43000,2673796
4528,22760,22760,19403,2003MCV2Malta,Malta,2003,MCV2,Industrialized,2,100,5000,412477
4527,21528,21528,18179,2003MCV2Lithuania,Lithuania,2003,MCV2,Industrialized,93,36000,38000,3162916
4526,21132,21132,17971,2003MCV2Libya,Libya,2003,MCV2,MENA,90,102000,113000,6133984
4525,20736,20736,17636,2003MCV2Lesotho,Lesotho,2003,MCV2,ESAR,47,25000,53000,1990131
4524,20318,20318,17464,2003MCV2Lebanon,Lebanon,2003,MCV2,MENA,14,13000,91000,4813026
4523,19900,19900,17261,2003MCV2Latvia,Latvia,2003,MCV2,Industrialized,97,21000,22000,2141669
4522,18866,18866,16106,2003MCV2Kazakhstan,Kazakhstan,2003,MCV2,CEECIS,99,229000,232000,16092822
4521,18448,18448,15901,2003MCV2Jordan,Jordan,2003,MCV2,MENA,91,140000,153000,6893260
4520,17810,17810,15562,2003MCV2Jamaica,Jamaica,2003,MCV2,LACR,95,54000,57000,2795837
4529,23442,23442,20190,2003MCV2Mexico,Mexico,2003,MCV2,LACR,96,2174000,2264000,112463887
